Outer Key,Inner Key (Tuple),Value
2500,"(0, 1)","['AL', -7.4045513027628385]"
2500,"(0, 2)","['AL', -7.802967951503309]"
2500,"(0, 3)","['AL', -9.042771292061385]"
2500,"(0, 4)","['AD', 1.7808021504445204]"
2500,"(1, 0)","['AU', -7.148532048414473]"
2500,"(1, 1)","['AL', -7.41891233102224]"
2500,"(1, 2)","['AL', -7.468327140646913]"
2500,"(1, 3)","['AR', -0.8168030809358208]"
2500,"(1, 4)","['AD', 5.8435453703661215]"
2500,"(2, 0)","['AU', -7.1042464066938384]"
2500,"(2, 4)","['AD', 8.26981477642189]"
2500,"(3, 0)","['AU', -7.713462656972355]"
2500,"(3, 1)","['AL', -9.05686419077219]"
2500,"(3, 3)","['AR', 6.714535580599841]"
2500,"(3, 4)","['AD', 9.064457332899414]"
2500,"(4, 0)","['AU', -8.742140082871673]"
2500,"(4, 1)","['AR', 1.0472481967764433]"
2500,"(4, 2)","['AR', 8.115614008359357]"
2500,"(4, 3)","['AR', 9.095641528765976]"
2750,"(0, 0)","['AR', -7.3339618961671125]"
2750,"(0, 1)","['AL', -7.453338788443215]"
2750,"(0, 2)","['AL', -7.766032696141837]"
2750,"(0, 3)","['AL', -9.00531708808567]"
2750,"(0, 4)","['AD', 1.8430518715704394]"
2750,"(1, 0)","['AU', -7.146621313698568]"
2750,"(1, 1)","['AL', -7.427693808961989]"
2750,"(1, 2)","['AL', -7.450761894585175]"
2750,"(1, 3)","['AR', -0.6911080535814362]"
2750,"(1, 4)","['AD', 5.851349847998073]"
2750,"(2, 0)","['AU', -7.1355318441448645]"
2750,"(2, 4)","['AD', 8.282846114221556]"
2750,"(3, 0)","['AU', -7.714352111270339]"
2750,"(3, 1)","['AL', -9.024268908703661]"
2750,"(3, 3)","['AR', 6.7878515774751715]"
2750,"(3, 4)","['AD', 9.068888344032901]"
2750,"(4, 0)","['AU', -8.630656939253168]"
2750,"(4, 1)","['AR', 1.1661560124634027]"
2750,"(4, 2)","['AR', 8.133089261667198]"
2750,"(4, 3)","['AR', 9.101874079071157]"
3000,"(0, 0)","['AL', -6.853585992900631]"
3000,"(0, 1)","['AL', -7.457966187080421]"
3000,"(0, 2)","['AL', -7.760263081090436]"
3000,"(0, 3)","['AL', -8.875646324106338]"
3000,"(0, 4)","['AD', 2.060292634831402]"
3000,"(1, 0)","['AU', -7.142842875192129]"
3000,"(1, 1)","['AL', -7.4286206153079295]"
3000,"(1, 2)","['AL', -7.442709379471081]"
3000,"(1, 3)","['AR', -0.587089408394765]"
3000,"(1, 4)","['AD', 5.866782047071677]"
3000,"(2, 0)","['AU', -7.13863033976153]"
3000,"(2, 4)","['AD', 8.289654051167552]"
3000,"(3, 0)","['AU', -7.710838454875811]"
3000,"(3, 1)","['AL', -8.974725598696578]"
3000,"(3, 3)","['AR', 6.858134082380124]"
3000,"(3, 4)","['AD', 9.069764355721867]"
3000,"(4, 0)","['AU', -8.594282713026232]"
3000,"(4, 1)","['AR', 1.3140246332817191]"
3000,"(4, 2)","['AR', 8.148257667318385]"
3000,"(4, 3)","['AR', 9.107639805158895]"
3250,"(0, 0)","['AL', -6.85611545204796]"
3250,"(0, 1)","['AL', -7.441308830998127]"
3250,"(0, 2)","['AL', -7.727399006061633]"
3250,"(0, 3)","['AL', -8.87791988550058]"
3250,"(0, 4)","['AD', 2.1978070610643945]"
3250,"(1, 0)","['AU', -7.139985281426546]"
3250,"(1, 1)","['AL', -7.435417419015633]"
3250,"(1, 2)","['AL', -7.430727296819215]"
3250,"(1, 3)","['AR', -0.4447341500615931]"
3250,"(1, 4)","['AD', 5.878248115701997]"
3250,"(2, 0)","['AU', -7.17288354045227]"
3250,"(2, 4)","['AD', 8.29728606704152]"
3250,"(3, 0)","['AU', -7.665719604425811]"
3250,"(3, 1)","['AL', -8.88641610686572]"
3250,"(3, 3)","['AR', 6.947148475754414]"
3250,"(3, 4)","['AD', 9.072250563930291]"
3250,"(4, 0)","['AU', -8.543354065200559]"
3250,"(4, 1)","['AR', 1.4216166180188603]"
3250,"(4, 2)","['AR', 8.162693796794137]"
3250,"(4, 3)","['AR', 9.110403054670574]"
3500,"(0, 0)","['AL', -7.175920263238337]"
3500,"(0, 1)","['AL', -7.424904287566722]"
3500,"(0, 2)","['AL', -7.707045967800417]"
3500,"(0, 3)","['AL', -8.863070834041064]"
3500,"(0, 4)","['AD', 2.347969251288251]"
3500,"(1, 0)","['AU', -7.142929894197624]"
3500,"(1, 1)","['AL', -7.442663397743701]"
3500,"(1, 2)","['AL', -7.425057396105547]"
3500,"(1, 3)","['AR', -0.285585641672743]"
3500,"(1, 4)","['AD', 5.8879878347223675]"
3500,"(2, 0)","['AU', -7.187698054400493]"
3500,"(2, 4)","['AD', 8.307993404425895]"
3500,"(3, 0)","['AU', -7.715131145148524]"
3500,"(3, 1)","['AL', -8.844670341137197]"
3500,"(3, 3)","['AR', 7.015953140887838]"
3500,"(3, 4)","['AD', 9.07508158996166]"
3500,"(4, 0)","['AU', -8.478191173359571]"
3500,"(4, 1)","['AR', 1.5204643681736671]"
3500,"(4, 2)","['AR', 8.186191476598275]"
3500,"(4, 3)","['AR', 9.10962044065755]"
3750,"(0, 0)","['AL', -7.219556430136849]"
3750,"(0, 1)","['AL', -7.435290293704255]"
3750,"(0, 2)","['AL', -7.686606947479355]"
3750,"(0, 3)","['AL', -8.86720110593504]"
3750,"(0, 4)","['AD', 2.3927122410368216]"
3750,"(1, 0)","['AU', -7.137879137113369]"
3750,"(1, 1)","['AL', -7.42224608816912]"
3750,"(1, 2)","['AL', -7.40282015150456]"
3750,"(1, 3)","['AR', -0.20804658348299243]"
3750,"(1, 4)","['AD', 5.892827656571191]"
3750,"(2, 0)","['AU', -7.20705963024087]"
3750,"(2, 4)","['AD', 8.31821910177447]"
3750,"(3, 0)","['AU', -7.7157837333679025]"
3750,"(3, 1)","['AL', -8.815697571854505]"
3750,"(3, 3)","['AR', 7.079988099597473]"
3750,"(3, 4)","['AD', 9.07804004834466]"
3750,"(4, 0)","['AU', -8.437955021827072]"
3750,"(4, 1)","['AR', 1.614305701163989]"
3750,"(4, 2)","['AR', 8.209099109073142]"
3750,"(4, 3)","['AR', 9.113465869258475]"
4000,"(0, 0)","['AL', -7.243919474534214]"
4000,"(0, 1)","['AL', -7.438032952366878]"
4000,"(0, 2)","['AL', -7.650812283115678]"
4000,"(0, 3)","['AL', -8.773989109421874]"
4000,"(0, 4)","['AD', 2.5300676921916905]"
4000,"(1, 0)","['AU', -7.137496693273131]"
4000,"(1, 1)","['AL', -7.400089320984073]"
4000,"(1, 2)","['AL', -7.38434235343355]"
4000,"(1, 3)","['AR', -0.10886057027735022]"
4000,"(1, 4)","['AD', 5.909851001349424]"
4000,"(2, 0)","['AU', -7.213949488452852]"
4000,"(2, 4)","['AD', 8.324416289589355]"
4000,"(3, 0)","['AU', -7.712140256296018]"
4000,"(3, 1)","['AL', -8.754909120153279]"
4000,"(3, 3)","['AR', 7.145003795908391]"
4000,"(3, 4)","['AD', 9.080568687257887]"
4000,"(4, 0)","['AU', -8.3849192513598]"
4000,"(4, 1)","['AR', 1.7077918848872156]"
4000,"(4, 2)","['AR', 8.228185845604747]"
4000,"(4, 3)","['AR', 9.116753542248293]"
4250,"(0, 0)","['AL', -7.20126869962062]"
4250,"(0, 1)","['AL', -7.453761252198476]"
4250,"(0, 2)","['AL', -7.629220701631275]"
4250,"(0, 3)","['AL', -8.815125188557506]"
4250,"(0, 4)","['AD', 2.607970013009762]"
4250,"(1, 0)","['AU', -7.135917651354833]"
4250,"(1, 1)","['AL', -7.411008215181301]"
4250,"(1, 2)","['AL', -7.373746452524498]"
4250,"(1, 3)","['AR', 0.004276161021142196]"
4250,"(1, 4)","['AD', 5.928743901219756]"
4250,"(2, 0)","['AU', -7.202684149509283]"
4250,"(2, 4)","['AD', 8.335176543291361]"
4250,"(3, 0)","['AU', -7.738827557626288]"
4250,"(3, 1)","['AL', -8.785180531491918]"
4250,"(3, 3)","['AR', 7.206322489683805]"
4250,"(3, 4)","['AD', 9.082939712851044]"
4250,"(4, 0)","['AU', -8.328876476523574]"
4250,"(4, 1)","['AR', 1.797028983750354]"
4250,"(4, 2)","['AR', 8.251538227608997]"
4250,"(4, 3)","['AR', 9.120489875534885]"
4500,"(0, 0)","['AL', -7.22310746039877]"
4500,"(0, 1)","['AL', -7.467759692008763]"
4500,"(0, 2)","['AL', -7.607176440786834]"
4500,"(0, 3)","['AL', -8.880878253620212]"
4500,"(0, 4)","['AD', 2.5796208708985713]"
4500,"(1, 0)","['AU', -7.1370728157001055]"
4500,"(1, 1)","['AL', -7.401933550726029]"
4500,"(1, 2)","['AL', -7.407521493183121]"
4500,"(1, 3)","['AR', 0.10671320194822957]"
4500,"(1, 4)","['AD', 5.947512821990644]"
4500,"(2, 0)","['AU', -7.209391424070381]"
4500,"(2, 4)","['AD', 8.345062460598504]"
4500,"(3, 0)","['AU', -7.738793291632382]"
4500,"(3, 1)","['AL', -8.770237658746302]"
4500,"(3, 3)","['AR', 7.247674744960685]"
4500,"(3, 4)","['AD', 9.087301836400355]"
4500,"(4, 0)","['AU', -8.29835799864744]"
4500,"(4, 1)","['AR', 1.9125513887802688]"
4500,"(4, 2)","['AR', 8.257654097832951]"
4500,"(4, 3)","['AR', 9.124384579137743]"
4750,"(0, 0)","['AL', -7.212734081309985]"
4750,"(0, 1)","['AL', -7.4849202309989575]"
4750,"(0, 2)","['AL', -7.610788036429373]"
4750,"(0, 3)","['AL', -8.852732220167992]"
4750,"(0, 4)","['AD', 2.608343850690125]"
4750,"(1, 0)","['AU', -7.1343743242834075]"
4750,"(1, 1)","['AL', -7.41138143341789]"
4750,"(1, 2)","['AL', -7.430156904624532]"
4750,"(1, 3)","['AR', 0.17550769447330522]"
4750,"(1, 4)","['AD', 5.956314350559811]"
4750,"(2, 0)","['AU', -7.234995508322694]"
4750,"(2, 4)","['AD', 8.354142088539808]"
4750,"(3, 0)","['AU', -7.724756051498301]"
4750,"(3, 1)","['AL', -8.70097933495527]"
4750,"(3, 3)","['AR', 7.306743926902258]"
4750,"(3, 4)","['AD', 9.090700557800812]"
4750,"(4, 0)","['AU', -8.278433334889803]"
4750,"(4, 1)","['AR', 2.0055756319683167]"
4750,"(4, 2)","['AR', 8.266576911161707]"
4750,"(4, 3)","['AR', 9.13172862813068]"
5000,"(0, 0)","['AL', -7.219826146899201]"
5000,"(0, 1)","['AL', -7.468198051449489]"
5000,"(0, 2)","['AL', -7.599425452912464]"
5000,"(0, 3)","['AL', -8.887728803943071]"
5000,"(0, 4)","['AD', 2.6521982505089463]"
5000,"(1, 0)","['AU', -7.137130019536122]"
5000,"(1, 1)","['AL', -7.414935066891279]"
5000,"(1, 2)","['AL', -7.417065151147196]"
5000,"(1, 3)","['AR', 0.26626642511174803]"
5000,"(1, 4)","['AD', 5.964228109798741]"
5000,"(2, 0)","['AU', -7.2079086546235605]"
5000,"(2, 4)","['AD', 8.359377938440996]"
5000,"(3, 0)","['AU', -7.683749629470015]"
5000,"(3, 1)","['AL', -8.680079237711688]"
5000,"(3, 3)","['AR', 7.368069497466275]"
5000,"(3, 4)","['AD', 9.091835628231353]"
5000,"(4, 0)","['AU', -8.246405876919779]"
5000,"(4, 1)","['AR', 2.091230697400665]"
5000,"(4, 2)","['AR', 8.284075106028501]"
5000,"(4, 3)","['AR', 9.137609194916179]"
5250,"(0, 0)","['AL', -7.257406160101307]"
5250,"(0, 1)","['AL', -7.4586331311553264]"
5250,"(0, 2)","['AL', -7.610444322583977]"
5250,"(0, 3)","['AL', -8.771975850534982]"
5250,"(0, 4)","['AD', 2.6967644316308155]"
5250,"(1, 0)","['AU', -7.136702464193788]"
5250,"(1, 1)","['AL', -7.415281666724632]"
5250,"(1, 2)","['AL', -7.4157596193677495]"
5250,"(1, 3)","['AR', 0.3385478162684256]"
5250,"(1, 4)","['AD', 5.962528362355946]"
5250,"(2, 0)","['AU', -7.1915714930888734]"
5250,"(2, 4)","['AD', 8.366164685764415]"
5250,"(3, 0)","['AU', -7.693342661849148]"
5250,"(3, 1)","['AL', -8.707738933722704]"
5250,"(3, 3)","['AR', 7.4181640144501735]"
5250,"(3, 4)","['AD', 9.095687624893023]"
5250,"(4, 0)","['AU', -8.25982262043414]"
5250,"(4, 1)","['AR', 2.1423801313378927]"
5250,"(4, 2)","['AR', 8.297172492547825]"
5250,"(4, 3)","['AR', 9.138105859700667]"
5500,"(0, 0)","['AL', -7.238184212474066]"
5500,"(0, 1)","['AL', -7.462523761518169]"
5500,"(0, 2)","['AL', -7.617641624509487]"
5500,"(0, 3)","['AL', -8.743748698747204]"
5500,"(0, 4)","['AD', 2.704677754811993]"
5500,"(1, 0)","['AU', -7.139943466546519]"
5500,"(1, 1)","['AL', -7.408972463324501]"
5500,"(1, 2)","['AL', -7.446893781150507]"
5500,"(1, 3)","['AR', 0.42358085753182345]"
