Outer Key,Inner Key (Tuple),Value
6500,"(0, 0)","['AL', -0.3980046833996712]"
6500,"(0, 1)","['AL', -1.4098296250471152]"
6500,"(0, 2)","['AL', -2.4332910370351795]"
6500,"(0, 3)","['AD', -1.1169311228021426]"
6500,"(0, 4)","['AD', -0.32514727056736786]"
6500,"(1, 0)","['AU', -1.466190250989299]"
6500,"(1, 1)","['AL', -2.1126789920912663]"
6500,"(1, 2)","['AL', -3.076550855407963]"
6500,"(1, 3)","['AR', -0.7991386438034577]"
6500,"(1, 4)","['AD', 0.9967455932474363]"
6500,"(2, 0)","['AU', -1.0593869745223767]"
6500,"(2, 4)","['AD', 1.9091472121569755]"
6500,"(3, 0)","['AU', -1.1940982759091425]"
6500,"(3, 1)","['AL', -2.8036420976733596]"
6500,"(3, 3)","['AR', 5.021145900105382]"
6500,"(3, 4)","['AR', 4.396014972796757]"
6500,"(4, 0)","['AL', -3.509128992225987]"
6500,"(4, 1)","['AU', -3.6743514372285455]"
6500,"(4, 2)","['AR', 3.2696430539975347]"
6500,"(4, 3)","['AR', 2.9913968068222965]"
6750,"(0, 0)","['AL', -0.4182868069545156]"
6750,"(0, 1)","['AL', -1.4487550979933508]"
6750,"(0, 2)","['AL', -2.485653138549864]"
