Outer Key,Inner Key (Tuple),Value
6250,"(4, 0)","['AU', -3.3159077981513208]"
6250,"(4, 1)","['AR', -1.0305917114809349]"
6250,"(4, 2)","['AR', 0.8872724171745517]"
6250,"(4, 3)","['AU', 2.8449486521250025]"
6500,"(0, 0)","['AL', -0.3587804545211802]"
6500,"(0, 1)","['AL', -1.1480143458130894]"
6500,"(0, 2)","['AL', -1.6284654152203852]"
6500,"(0, 3)","['AL', -2.970722266505826]"
6500,"(0, 4)","['AD', -0.37124533252098746]"
6500,"(1, 0)","['AU', -1.5037195121602693]"
6500,"(1, 1)","['AL', -2.1648217969559123]"
6500,"(1, 2)","['AL', -3.1327238769775185]"
6500,"(1, 3)","['AR', -1.0271821772220882]"
6500,"(1, 4)","['AD', 1.0360659730056332]"
6500,"(2, 0)","['AU', -1.4317370507835692]"
6500,"(2, 4)","['AD', 1.983129293177694]"
6500,"(3, 0)","['AU', -1.5139524878092587]"
6500,"(3, 1)","['AL', -3.252048667045343]"
6500,"(3, 3)","['AU', 2.432586972560516]"
6500,"(3, 4)","['AR', 4.299517679116705]"
6500,"(4, 0)","['AU', -3.409057513309758]"
6500,"(4, 1)","['AR', -1.0280894969050713]"
6500,"(4, 2)","['AR', 0.9050182937576271]"
6500,"(4, 3)","['AU', 2.8630653786033466]"
6750,"(0, 0)","['AL', -0.3765752417030947]"
6750,"(0, 1)","['AL', -1.1822161435456453]"
6750,"(0, 2)","['AL', -1.6727290962870953]"
