Outer Key,Inner Key (Tuple),Value
3750,"(1, 4)","['AD', 8.513048035641557]"
3750,"(2, 0)","['AU', 0.04494278935215038]"
3750,"(2, 4)","['AD', 9.322449589042778]"
3750,"(3, 0)","['AL', -0.9551246895832035]"
3750,"(3, 1)","['AL', -1.2927551323767918]"
3750,"(3, 3)","['AR', 8.882290670351757]"
3750,"(3, 4)","['AD', 9.557558375456095]"
3750,"(4, 0)","['AL', -0.43391130145808104]"
3750,"(4, 1)","['AR', 5.130686555121708]"
3750,"(4, 2)","['AR', 8.591746815031911]"
3750,"(4, 3)","['AU', 8.924267351002648]"
4000,"(0, 0)","['AU', -3.2496260379213178]"
4000,"(0, 1)","['AL', -2.7130928427617325]"
4000,"(0, 2)","['AL', -2.252475447393711]"
4000,"(0, 3)","['AD', 1.6056287597113221]"
4000,"(0, 4)","['AD', 6.480870874844497]"
4000,"(1, 0)","['AU', -1.8473116239455367]"
4000,"(1, 1)","['AD', -0.4808981370338785]"
4000,"(1, 2)","['AD', 2.152250827306613]"
4000,"(1, 3)","['AR', 6.039714747742182]"
4000,"(1, 4)","['AD', 8.513940616338163]"
4000,"(2, 0)","['AU', 0.029875660177317697]"
4000,"(2, 4)","['AD', 9.325947053059776]"
4000,"(3, 0)","['AL', -0.9282498202352809]"
4000,"(3, 1)","['AL', -1.2717902466086517]"
4000,"(3, 3)","['AR', 8.897684560185924]"
4000,"(3, 4)","['AD', 9.558886915863258]"
4000,"(4, 0)","['AL', -0.38927621455010836]"
4000,"(4, 1)","['AR', 5.1982410812613145]"
4000,"(4, 2)","['AR', 8.602574968424806]"
4000,"(4, 3)","['AU', 8.927321865360524]"
4250,"(0, 0)","['AU', -3.1849753866498562]"
4250,"(0, 1)","['AL', -2.7125058551818335]"
4250,"(0, 2)","['AL', -2.274509336747791]"
4250,"(0, 3)","['AD', 1.7194444204154906]"
4250,"(0, 4)","['AD', 6.53524356387112]"
4250,"(1, 0)","['AU', -1.8266192253145825]"
4250,"(1, 1)","['AD', -0.45681809390116573]"
4250,"(1, 2)","['AD', 2.1623381717736465]"
4250,"(1, 3)","['AR', 6.052192552275341]"
4250,"(1, 4)","['AD', 8.514895245874238]"
4250,"(2, 0)","['AU', 0.014352170051233131]"
4250,"(2, 4)","['AD', 9.327390066276205]"
4250,"(3, 0)","['AL', -0.9167745712780976]"
4250,"(3, 1)","['AL', -1.275574425880421]"
4250,"(3, 3)","['AR', 8.916424641837361]"
4250,"(3, 4)","['AD', 9.560513860177005]"
4250,"(4, 0)","['AL', -0.3397328836184052]"
4250,"(4, 1)","['AR', 5.2246097798504385]"
4250,"(4, 2)","['AR', 8.611068116007944]"
4250,"(4, 3)","['AU', 8.931086376854413]"
4500,"(0, 0)","['AU', -3.1469334416876054]"
4500,"(0, 1)","['AL', -2.7139538832268078]"
4500,"(0, 2)","['AL', -2.260273834782988]"
4500,"(0, 3)","['AD', 1.913492792219508]"
4500,"(0, 4)","['AD', 6.553983213478325]"
4500,"(1, 0)","['AU', -1.802039407633697]"
4500,"(1, 1)","['AD', -0.4381920733971422]"
4500,"(1, 2)","['AD', 2.174010823230463]"
4500,"(1, 3)","['AR', 6.060598604525981]"
4500,"(1, 4)","['AD', 8.515367586094538]"
4500,"(2, 0)","['AU', 0.024510065021194787]"
4500,"(2, 4)","['AD', 9.329902699729317]"
4500,"(3, 0)","['AL', -0.9188207384719538]"
4500,"(3, 1)","['AL', -1.2613477959835153]"
4500,"(3, 3)","['AR', 8.933012335765877]"
4500,"(3, 4)","['AD', 9.56187144833383]"
4500,"(4, 0)","['AL', -0.3081047539806421]"
4500,"(4, 1)","['AR', 5.244526241829783]"
4500,"(4, 2)","['AR', 8.608011342646607]"
4500,"(4, 3)","['AU', 8.935561032278697]"
4750,"(0, 0)","['AU', -3.0839406422548845]"
4750,"(0, 1)","['AL', -2.705396656957171]"
4750,"(0, 2)","['AL', -2.3075162756962335]"
4750,"(0, 3)","['AD', 2.051627926387003]"
4750,"(0, 4)","['AD', 6.545311364345794]"
4750,"(1, 0)","['AU', -1.7908164647791216]"
4750,"(1, 1)","['AD', -0.41158130409431254]"
