Outer Key,Inner Key (Tuple),Value
3000,"(0, 3)","['AD', -0.2067199052828821]"
3000,"(0, 4)","['AD', 0.1770862868835273]"
3000,"(1, 0)","['AU', -0.782184448974285]"
3000,"(1, 1)","['AL', -1.0587559459349405]"
3000,"(1, 2)","['AL', -1.2130961394838466]"
3000,"(1, 3)","['AR', 0.18008684946362438]"
3000,"(1, 4)","['AD', 1.5253621089196312]"
3000,"(2, 0)","['AU', -0.30256228376931105]"
3000,"(2, 4)","['AD', 1.8697129583015308]"
3000,"(3, 0)","['AU', -0.3032045159198239]"
3000,"(3, 1)","['AL', -0.9847120888340998]"
3000,"(3, 3)","['AU', 4.3995507017330615]"
3000,"(3, 4)","['AD', 4.227011917788387]"
3000,"(4, 0)","['AL', -1.1754635587567517]"
3000,"(4, 1)","['AU', -1.5948738664956361]"
3000,"(4, 2)","['AR', 1.2512215099545905]"
3000,"(4, 3)","['AR', 1.6927619531375426]"
3250,"(0, 0)","['AL', -0.12409942207244151]"
3250,"(0, 1)","['AL', -0.5169567838128777]"
3250,"(0, 2)","['AL', -0.8358100580105153]"
3250,"(0, 3)","['AD', -0.2076302645056532]"
3250,"(0, 4)","['AD', 0.19178951797085603]"
3250,"(1, 0)","['AU', -0.7922097127101428]"
3250,"(1, 1)","['AL', -1.0796763038429587]"
3250,"(1, 2)","['AL', -1.2722416906373843]"
3250,"(1, 3)","['AR', 0.18632824462577852]"
3250,"(1, 4)","['AD', 1.5382273960174158]"
3250,"(2, 0)","['AU', -0.32345727936175367]"
3250,"(2, 4)","['AD', 1.880658359382743]"
3250,"(3, 0)","['AU', -0.3279414656641123]"
3250,"(3, 1)","['AL', -1.040337097013266]"
3250,"(3, 3)","['AU', 4.479278995646085]"
3250,"(3, 4)","['AD', 4.237674390095891]"
3250,"(4, 0)","['AL', -1.2533867796293583]"
3250,"(4, 1)","['AU', -1.6508891482585795]"
3250,"(4, 2)","['AR', 1.3201834771166794]"
3250,"(4, 3)","['AR', 1.7157871417678767]"
3500,"(0, 0)","['AL', -0.13544742094156842]"
3500,"(0, 1)","['AL', -0.5395235084021422]"
3500,"(0, 2)","['AL', -0.8959749852094349]"
3500,"(0, 3)","['AD', -0.202415777620795]"
