Outer Key,Inner Key (Tuple),Value
3250,"(1, 1)","['AL', -1.639083298688299]"
3250,"(1, 2)","['AR', 1.5959504197189571]"
3250,"(1, 3)","['AR', 2.8309679543943185]"
3250,"(1, 4)","['AD', 4.902612417065096]"
3250,"(2, 0)","['AU', -1.0675441937551116]"
3250,"(2, 4)","['AD', 5.639468850327042]"
3250,"(3, 0)","['AU', -1.4889897315407647]"
3250,"(3, 1)","['AL', -3.30822117742322]"
3250,"(3, 3)","['AD', 9.098382546498314]"
3250,"(3, 4)","['AR', 6.395361863182562]"
3250,"(4, 0)","['AL', -1.2685421694348762]"
3250,"(4, 1)","['AR', 5.568308372681123]"
3250,"(4, 2)","['AR', 9.309429074703306]"
3250,"(4, 3)","['AR', 9.6492747245368]"
3500,"(0, 0)","['AL', -2.144411179775817]"
3500,"(0, 1)","['AL', -2.5074438042272535]"
3500,"(0, 2)","['AL', -1.9264856624865878]"
3500,"(0, 3)","['AD', 0.8304878059505278]"
3500,"(0, 4)","['AR', 2.6520347245923475]"
3500,"(1, 0)","['AU', -1.9197140050313957]"
3500,"(1, 1)","['AL', -1.638225783549394]"
3500,"(1, 2)","['AR', 1.6583906732128657]"
3500,"(1, 3)","['AR', 2.8455604684425846]"
3500,"(1, 4)","['AD', 4.908554353227998]"
3500,"(2, 0)","['AU', -1.0637545283034053]"
3500,"(2, 4)","['AD', 5.646135134734009]"
3500,"(3, 0)","['AU', -1.4508000150151588]"
3500,"(3, 1)","['AL', -3.2795574045768845]"
3500,"(3, 3)","['AD', 9.080151305575939]"
3500,"(3, 4)","['AR', 6.402977537025307]"
3500,"(4, 0)","['AL', -1.2721407162297556]"
3500,"(4, 1)","['AR', 5.57989901783783]"
3500,"(4, 2)","['AR', 9.318321403657466]"
3500,"(4, 3)","['AR', 9.648951052649949]"
3750,"(0, 0)","['AL', -2.127595473022279]"
3750,"(0, 1)","['AL', -2.5076037182255324]"
3750,"(0, 2)","['AL', -1.9325127625030647]"
3750,"(0, 3)","['AD', 0.9181315925533143]"
3750,"(0, 4)","['AR', 2.6815675457530523]"
3750,"(1, 0)","['AU', -1.9134268449898026]"
3750,"(1, 1)","['AL', -1.6422493908293385]"
3750,"(1, 2)","['AR', 1.7237132234290118]"
3750,"(1, 3)","['AR', 2.861065496067199]"
3750,"(1, 4)","['AD', 4.916323789408634]"
3750,"(2, 0)","['AU', -1.0752991280868958]"
3750,"(2, 4)","['AD', 5.65340322222198]"
3750,"(3, 0)","['AU', -1.466489303245208]"
3750,"(3, 1)","['AL', -3.273053378283517]"
3750,"(3, 3)","['AD', 9.086187569329274]"
3750,"(3, 4)","['AR', 6.410727017205988]"
3750,"(4, 0)","['AL', -1.284549980117876]"
3750,"(4, 1)","['AR', 5.638252794346373]"
3750,"(4, 2)","['AR', 9.325563146623045]"
3750,"(4, 3)","['AR', 9.650423884765683]"
4000,"(0, 0)","['AL', -2.147501578397748]"
4000,"(0, 1)","['AL', -2.5177721530874413]"
4000,"(0, 2)","['AL', -1.9612522720398726]"
4000,"(0, 3)","['AD', 1.0297974200045092]"
4000,"(0, 4)","['AR', 2.715653403270296]"
4000,"(1, 0)","['AU', -1.9131527841601228]"
4000,"(1, 1)","['AL', -1.6424310979862946]"
4000,"(1, 2)","['AR', 1.7599641722249617]"
4000,"(1, 3)","['AR', 2.865410294848596]"
4000,"(1, 4)","['AD', 4.921916586116872]"
4000,"(2, 0)","['AU', -1.0897091798817562]"
4000,"(2, 4)","['AD', 5.662147600751197]"
4000,"(3, 0)","['AU', -1.4885908750947057]"
4000,"(3, 1)","['AL', -3.2353938156543824]"
4000,"(3, 3)","['AD', 9.091791841460733]"
4000,"(3, 4)","['AR', 6.41749263569918]"
4000,"(4, 0)","['AL', -1.274982818630643]"
4000,"(4, 1)","['AR', 5.640684070065394]"
4000,"(4, 2)","['AR', 9.331625662875558]"
4000,"(4, 3)","['AR', 9.652476577054937]"
4250,"(0, 0)","['AL', -2.15264273846302]"
4250,"(0, 1)","['AL', -2.5220053569907104]"
4250,"(0, 2)","['AL', -1.973668922912878]"
4250,"(0, 3)","['AD', 1.0801374141237041]"
4250,"(0, 4)","['AR', 2.7485596435224493]"
4250,"(1, 0)","['AU', -1.9042127372330335]"
4250,"(1, 1)","['AL', -1.6537857892456234]"
4250,"(1, 2)","['AR', 1.791208413451484]"
4250,"(1, 3)","['AR', 2.872523693749769]"
4250,"(1, 4)","['AD', 4.931182464873712]"
4250,"(2, 0)","['AU', -1.1031377135365021]"
4250,"(2, 4)","['AD', 5.663504834639309]"
4250,"(3, 0)","['AU', -1.4907267880397443]"
4250,"(3, 1)","['AL', -3.2083725016864015]"
4250,"(3, 3)","['AD', 9.095295046913666]"
4250,"(3, 4)","['AR', 6.426520444332483]"
4250,"(4, 0)","['AL', -1.2913142995504534]"
4250,"(4, 1)","['AR', 5.669647274971296]"
4250,"(4, 2)","['AR', 9.33631228763026]"
4250,"(4, 3)","['AR', 9.654284943432001]"
4500,"(0, 0)","['AL', -2.152524565227047]"
4500,"(0, 1)","['AL', -2.5357190862187506]"
4500,"(0, 2)","['AL', -1.9696403120518036]"
4500,"(0, 3)","['AD', 1.1108759587548562]"
4500,"(0, 4)","['AR', 2.76293414399486]"
