Outer Key,Inner Key (Tuple),Value
4250,"(1, 0)","['AU', -0.25099814128451264]"
4250,"(1, 1)","['AU', -0.4553732946331317]"
4250,"(1, 2)","['AR', -0.24190636678935248]"
4250,"(1, 3)","['AR', -0.08720450218374687]"
4250,"(1, 4)","['AD', 0.8241442231192752]"
4250,"(2, 0)","['AU', -0.12181070715140649]"
4250,"(2, 4)","['AR', 1.9806076005028723]"
4250,"(3, 0)","['AU', -0.1733133420169278]"
4250,"(3, 1)","['AL', -0.5752791639996854]"
4250,"(3, 3)","['AR', 3.5464038610247623]"
4250,"(3, 4)","['AL', 3.8783401727687803]"
4250,"(4, 0)","['AL', -0.4382378470744203]"
4250,"(4, 1)","['AR', 0.528454806073954]"
4250,"(4, 2)","['AR', 2.047938717585101]"
4250,"(4, 3)","['AU', 4.622587188293805]"
4500,"(0, 0)","['AL', -0.10350492841482811]"
4500,"(0, 1)","['AL', -0.25312529669180056]"
4500,"(0, 2)","['AL', -0.4411274386819107]"
4500,"(0, 3)","['AD', -0.3530868077151592]"
4500,"(0, 4)","['AR', 0.19641117102890918]"
4500,"(1, 0)","['AU', -0.253899729135838]"
4500,"(1, 1)","['AU', -0.45622411979305366]"
4500,"(1, 2)","['AR', -0.24177213647772866]"
4500,"(1, 3)","['AR', -0.08827753757014685]"
4500,"(1, 4)","['AD', 0.829107048563692]"
4500,"(2, 0)","['AU', -0.1284650090884789]"
4500,"(2, 4)","['AR', 1.9824893781809492]"
4500,"(3, 0)","['AU', -0.1799729383157195]"
4500,"(3, 1)","['AL', -0.5938943523858659]"
4500,"(3, 3)","['AR', 3.5652471898880354]"
4500,"(3, 4)","['AL', 3.878363907770565]"
4500,"(4, 0)","['AL', -0.45788702854925006]"
4500,"(4, 1)","['AR', 0.5480180606884303]"
4500,"(4, 2)","['AR', 2.066567527178658]"
4500,"(4, 3)","['AU', 4.629431726115178]"
4750,"(0, 0)","['AL', -0.10942978711599285]"
4750,"(0, 1)","['AD', -0.258370279802383]"
4750,"(0, 2)","['AL', -0.45290585497350144]"
4750,"(0, 3)","['AD', -0.35205639973748853]"
4750,"(0, 4)","['AR', 0.2088674783566872]"
4750,"(1, 0)","['AU', -0.25758506409994486]"
4750,"(1, 1)","['AU', -0.4593766767371882]"
4750,"(1, 2)","['AR', -0.23510279327193967]"
4750,"(1, 3)","['AR', -0.08975011352212049]"
4750,"(1, 4)","['AD', 0.8322172585361909]"
4750,"(2, 0)","['AU', -0.13636997834691]"
4750,"(2, 4)","['AR', 1.9836463786039957]"
4750,"(3, 0)","['AU', -0.18804116691726036]"
4750,"(3, 1)","['AU', -0.6167057648798743]"
4750,"(3, 3)","['AR', 3.5855842982060406]"
4750,"(3, 4)","['AL', 3.8787389762153626]"
4750,"(4, 0)","['AL', -0.48127699127920437]"
4750,"(4, 1)","['AR', 0.5723144424533514]"
4750,"(4, 2)","['AR', 2.08832362286628]"
4750,"(4, 3)","['AU', 4.6343927779932885]"
5000,"(0, 0)","['AR', -0.11477837915323251]"
5000,"(0, 1)","['AD', -0.26397859277882957]"
5000,"(0, 2)","['AL', -0.4667963598356721]"
5000,"(0, 3)","['AD', -0.3682421036496313]"
5000,"(0, 4)","['AR', 0.22374893836824228]"
5000,"(1, 0)","['AU', -0.2606410921144013]"
5000,"(1, 1)","['AU', -0.46172948985007817]"
5000,"(1, 2)","['AR', -0.232549492235237]"
5000,"(1, 3)","['AR', -0.08973942642189682]"
5000,"(1, 4)","['AD', 0.8338112239403822]"
5000,"(2, 0)","['AU', -0.14204779712677867]"
5000,"(2, 4)","['AR', 1.9853872539594046]"
5000,"(3, 0)","['AU', -0.1973713670785341]"
5000,"(3, 1)","['AU', -0.6324409854857315]"
5000,"(3, 3)","['AR', 3.5999427110477358]"
5000,"(3, 4)","['AL', 3.8850820429260446]"
5000,"(4, 0)","['AL', -0.4959567830167495]"
5000,"(4, 1)","['AR', 0.6031898963643456]"
5000,"(4, 2)","['AR', 2.1127496099032714]"
5000,"(4, 3)","['AU', 4.642593232840929]"
5250,"(0, 0)","['AR', -0.12139323760811155]"
5250,"(0, 1)","['AD', -0.26889554930341575]"
5250,"(0, 2)","['AL', -0.47467620237617236]"
5250,"(0, 3)","['AD', -0.3753679712555654]"
5250,"(0, 4)","['AR', 0.23151407565728174]"
5250,"(1, 0)","['AU', -0.2640552286926084]"
5250,"(1, 1)","['AU', -0.4655671276271109]"
5250,"(1, 2)","['AR', -0.2302285973716806]"
5250,"(1, 3)","['AR', -0.09308268766048822]"
5250,"(1, 4)","['AD', 0.8386742620564747]"
5250,"(2, 0)","['AU', -0.14853838909296146]"
5250,"(2, 4)","['AR', 1.9852482109443212]"
5250,"(3, 0)","['AU', -0.2064524289561872]"
5250,"(3, 1)","['AU', -0.6501960564069882]"
5250,"(3, 3)","['AR', 3.605568108722546]"
5250,"(3, 4)","['AL', 3.8943566340279197]"
5250,"(4, 0)","['AL', -0.5100417709177354]"
5250,"(4, 1)","['AR', 0.6331128545675119]"
5250,"(4, 2)","['AR', 2.139262648822872]"
5250,"(4, 3)","['AU', 4.647889017454627]"
5500,"(0, 0)","['AL', -0.12709654682874516]"
5500,"(0, 1)","['AD', -0.2745818605966784]"
5500,"(0, 2)","['AL', -0.4873086018253896]"
5500,"(0, 3)","['AD', -0.3780185797999981]"
5500,"(0, 4)","['AR', 0.24925232242406578]"
5500,"(1, 0)","['AU', -0.26742350057178776]"
5500,"(1, 1)","['AU', -0.46999112862689524]"
5500,"(1, 2)","['AR', -0.22917842525464974]"
5500,"(1, 3)","['AR', -0.09198542362546397]"
5500,"(1, 4)","['AD', 0.8392263559512722]"
5500,"(2, 0)","['AU', -0.15439061169973003]"
5500,"(2, 4)","['AR', 1.9841075560595822]"
5500,"(3, 0)","['AU', -0.21461489065981298]"
5500,"(3, 1)","['AL', -0.6601856451499355]"
5500,"(3, 3)","['AR', 3.6209811047326705]"
5500,"(3, 4)","['AL', 3.9042688778865795]"
5500,"(4, 0)","['AL', -0.5229942524035531]"
5500,"(4, 1)","['AR', 0.6530186787894591]"
5500,"(4, 2)","['AR', 2.1636428164173944]"
5500,"(4, 3)","['AU', 4.651149956390227]"
5750,"(0, 0)","['AR', -0.13307153689450735]"
5750,"(0, 1)","['AD', -0.27956873064654697]"
5750,"(0, 2)","['AL', -0.49978984504967466]"
5750,"(0, 3)","['AD', -0.39108009031586677]"
5750,"(0, 4)","['AR', 0.26020058021161924]"
5750,"(1, 0)","['AU', -0.2712138204701544]"
5750,"(1, 1)","['AR', -0.4736493949539143]"
5750,"(1, 2)","['AR', -0.2273540622086431]"
5750,"(1, 3)","['AR', -0.09099142577705129]"
5750,"(1, 4)","['AD', 0.8411884984946275]"
5750,"(2, 0)","['AU', -0.15947887566431793]"
5750,"(2, 4)","['AR', 1.987673604618576]"
5750,"(3, 0)","['AU', -0.22234058042385266]"
5750,"(3, 1)","['AU', -0.6764410823507828]"
5750,"(3, 3)","['AR', 3.631276748321217]"
5750,"(3, 4)","['AL', 3.9132389827347893]"
5750,"(4, 0)","['AL', -0.5363809110951177]"
5750,"(4, 1)","['AR', 0.6666748216513273]"
5750,"(4, 2)","['AR', 2.1875517119719716]"
5750,"(4, 3)","['AU', 4.652560922206342]"
6000,"(0, 0)","['AR', -0.1391075487794215]"
6000,"(0, 1)","['AD', -0.2847299746191547]"
6000,"(0, 2)","['AL', -0.5186608565328534]"
6000,"(0, 3)","['AD', -0.38546898024519216]"
6000,"(0, 4)","['AR', 0.2751418453363575]"
6000,"(1, 0)","['AU', -0.27463178118512355]"
6000,"(1, 1)","['AL', -0.47642312860080954]"
6000,"(1, 2)","['AR', -0.22589622633706485]"
6000,"(1, 3)","['AR', -0.088538907736226]"
6000,"(1, 4)","['AD', 0.8433828244626159]"
6000,"(2, 0)","['AU', -0.16613620795731485]"
6000,"(2, 4)","['AR', 1.9882695934752388]"
6000,"(3, 0)","['AU', -0.2305125994569379]"
6000,"(3, 1)","['AL', -0.6881284787148347]"
6000,"(3, 3)","['AR', 3.647326819473351]"
6000,"(3, 4)","['AL', 3.9250076210360962]"
6000,"(4, 0)","['AL', -0.5509039690912796]"
6000,"(4, 1)","['AR', 0.6875522583481463]"
6000,"(4, 2)","['AR', 2.2093596345265043]"
6000,"(4, 3)","['AU', 4.656481207035083]"
6250,"(0, 0)","['AL', -0.14446454067536083]"
6250,"(0, 1)","['AD', -0.29158962163544894]"
6250,"(0, 2)","['AL', -0.5266250912197122]"
6250,"(0, 3)","['AD', -0.3783438508300304]"
6250,"(0, 4)","['AR', 0.28493789610281794]"
6250,"(1, 0)","['AU', -0.2776093763077864]"
6250,"(1, 1)","['AU', -0.4784561373203303]"
6250,"(1, 2)","['AR', -0.22055708478607366]"
6250,"(1, 3)","['AR', -0.08792517498332361]"
6250,"(1, 4)","['AD', 0.8470370587769883]"
6250,"(2, 0)","['AU', -0.17207387424903803]"
6250,"(2, 4)","['AR', 1.9883526587549714]"
6250,"(3, 0)","['AU', -0.23935770378533078]"
6250,"(3, 1)","['AL', -0.6985051773857547]"
6250,"(3, 3)","['AR', 3.6689549766789544]"
6250,"(3, 4)","['AL', 3.9310671407080475]"
6250,"(4, 0)","['AL', -0.5620858385352524]"
6250,"(4, 1)","['AR', 0.7066290196896369]"
6250,"(4, 2)","['AR', 2.2265688851868393]"
6250,"(4, 3)","['AU', 4.660543058025881]"
6500,"(0, 0)","['AR', -0.14960128612668758]"
6500,"(0, 1)","['AD', -0.29672783629144217]"
6500,"(0, 2)","['AL', -0.5390920953144274]"
6500,"(0, 3)","['AD', -0.37862304880417735]"
6500,"(0, 4)","['AR', 0.29967502595508205]"
6500,"(1, 0)","['AU', -0.2808980427290292]"
6500,"(1, 1)","['AU', -0.48091989522895257]"
6500,"(1, 2)","['AR', -0.21483372482816962]"
6500,"(1, 3)","['AR', -0.08630047172501769]"
6500,"(1, 4)","['AD', 0.8502534035170121]"
6500,"(2, 0)","['AU', -0.1769748151525852]"
6500,"(2, 4)","['AR', 1.988843603076323]"
6500,"(3, 0)","['AU', -0.2464929481475762]"
6500,"(3, 1)","['AL', -0.7154911202314166]"
6500,"(3, 3)","['AR', 3.6756132242882624]"
6500,"(3, 4)","['AL', 3.9308231301450887]"
6500,"(4, 0)","['AL', -0.5754492487868385]"
