Outer Key,Inner Key (Tuple),Value
2000,"(1, 3)","['AD', 0.2472448571954123]"
2000,"(1, 4)","['AD', 1.0006638801380745]"
2000,"(2, 0)","['AD', 0.19458914630168148]"
2000,"(2, 1)","['AD', 0.22870350655057828]"
2000,"(2, 3)","['AD', 0.3783378751184807]"
2000,"(2, 4)","['AD', 0.9278865293958578]"
2000,"(3, 0)","['AD', 0.24171310875472046]"
2000,"(3, 1)","['AD', 0.27215097771130653]"
2000,"(3, 3)","['AD', 1.0251629104456261]"
2000,"(3, 4)","['AD', 1.9824672269851007]"
2000,"(4, 0)","['AR', 0.2595058894138339]"
2000,"(4, 1)","['AR', 0.22832209629326602]"
2000,"(4, 2)","['AR', 1.6734989159673745]"
2000,"(4, 3)","['AL', 2.0096347096181035]"
2250,"(0, 0)","['AD', -0.03011303902365548]"
2250,"(0, 1)","['AL', -0.05502793906088886]"
2250,"(0, 2)","['AD', -0.14556533591034773]"
2250,"(0, 3)","['AD', -0.019075430770011472]"
2250,"(0, 4)","['AD', 0.3367788308863516]"
2250,"(1, 0)","['AD', 0.12508829971801497]"
2250,"(1, 1)","['AD', 0.04848204423913971]"
2250,"(1, 2)","['AL', -0.12068308052600304]"
2250,"(1, 3)","['AD', 0.2526044721661849]"
2250,"(1, 4)","['AD', 1.017719773375415]"
2250,"(2, 0)","['AD', 0.19655895700194587]"
2250,"(2, 1)","['AD', 0.23065638598878155]"
2250,"(2, 3)","['AD', 0.3817603068700611]"
2250,"(2, 4)","['AD', 0.9380783051942034]"
2250,"(3, 0)","['AD', 0.2434645290252677]"
2250,"(3, 1)","['AD', 0.27359482162241056]"
2250,"(3, 3)","['AD', 1.0288487500104277]"
2250,"(3, 4)","['AD', 1.9959028313902978]"
2250,"(4, 0)","['AR', 0.26104793925016134]"
2250,"(4, 1)","['AR', 0.2290036238721281]"
2250,"(4, 2)","['AR', 1.675029455757772]"
2250,"(4, 3)","['AL', 2.00981287981291]"
2500,"(0, 0)","['AD', -0.02908735020326823]"
2500,"(0, 1)","['AL', -0.05355589157844209]"
2500,"(0, 2)","['AD', -0.158100704398267]"
2500,"(0, 3)","['AD', -0.01629090362659016]"
2500,"(0, 4)","['AD', 0.37403240474169985]"
2500,"(1, 0)","['AD', 0.12733225065979406]"
2500,"(1, 1)","['AD', 0.049764135057203875]"
2500,"(1, 2)","['AL', -0.1210238496242977]"
2500,"(1, 3)","['AD', 0.25896486947179875]"
2500,"(1, 4)","['AD', 1.0350020209612445]"
2500,"(2, 0)","['AD', 0.1981796806117026]"
2500,"(2, 1)","['AD', 0.23301418616594688]"
2500,"(2, 3)","['AD', 0.3858620856687291]"
2500,"(2, 4)","['AD', 0.9481483263172679]"
2500,"(3, 0)","['AD', 0.2455274667213425]"
2500,"(3, 1)","['AD', 0.2752334092863916]"
2500,"(3, 3)","['AD', 1.0324504090894813]"
2500,"(3, 4)","['AD', 2.008907465185734]"
2500,"(4, 0)","['AR', 0.2625895227765618]"
2500,"(4, 1)","['AR', 0.22954378138402057]"
2500,"(4, 2)","['AR', 1.6768665894253079]"
2500,"(4, 3)","['AL', 2.0106764419187293]"
2750,"(0, 0)","['AD', -0.029203652514480347]"
2750,"(0, 1)","['AL', -0.053094553614329104]"
2750,"(0, 2)","['AD', -0.16561395499726925]"
2750,"(0, 3)","['AD', -0.01152965972232091]"
2750,"(0, 4)","['AD', 0.41245196114883137]"
2750,"(1, 0)","['AD', 0.12968509666889225]"
2750,"(1, 1)","['AD', 0.0531717883916588]"
2750,"(1, 2)","['AL', -0.12086438158497795]"
2750,"(1, 3)","['AD', 0.2628719458512202]"
2750,"(1, 4)","['AD', 1.053472331941075]"
2750,"(2, 0)","['AD', 0.20103200099674767]"
2750,"(2, 1)","['AD', 0.23500741940168687]"
2750,"(2, 3)","['AD', 0.390793562928767]"
2750,"(2, 4)","['AD', 0.9580870330264829]"
2750,"(3, 0)","['AD', 0.24752512947144373]"
2750,"(3, 1)","['AD', 0.276662528085695]"
2750,"(3, 3)","['AD', 1.0355908887570764]"
2750,"(3, 4)","['AD', 2.0217729118992818]"
2750,"(4, 0)","['AR', 0.26347286677125514]"
2750,"(4, 1)","['AR', 0.23010412814801684]"
2750,"(4, 2)","['AR', 1.6772110485314367]"
2750,"(4, 3)","['AL', 2.01060760963096]"
3000,"(0, 0)","['AD', -0.026696908503324852]"
3000,"(0, 1)","['AL', -0.045765898296060016]"
3000,"(0, 2)","['AD', -0.1786443122198978]"
3000,"(0, 3)","['AD', -0.01038399851785888]"
3000,"(0, 4)","['AD', 0.44846338076228004]"
3000,"(1, 0)","['AD', 0.13212916746511813]"
3000,"(1, 1)","['AD', 0.05607331037442469]"
3000,"(1, 2)","['AL', -0.12220784301093028]"
3000,"(1, 3)","['AD', 0.2692053925491938]"
3000,"(1, 4)","['AD', 1.070187464893831]"
3000,"(2, 0)","['AD', 0.20309109948957338]"
3000,"(2, 1)","['AD', 0.23691630493251528]"
3000,"(2, 3)","['AD', 0.3954702587239589]"
3000,"(2, 4)","['AD', 0.9672697186532178]"
3000,"(3, 0)","['AD', 0.24838134272577347]"
3000,"(3, 1)","['AD', 0.27810483135492725]"
3000,"(3, 3)","['AD', 1.0399387895878427]"
3000,"(3, 4)","['AD', 2.033938912136384]"
3000,"(4, 0)","['AR', 0.26484495228126226]"
3000,"(4, 1)","['AR', 0.23081679357197982]"
3000,"(4, 2)","['AR', 1.6783115382404485]"
3000,"(4, 3)","['AL', 2.0107409323759002]"
3250,"(0, 0)","['AD', -0.02507275173681055]"
3250,"(0, 1)","['AL', -0.04378898875008831]"
3250,"(0, 2)","['AD', -0.18864881049384408]"
3250,"(0, 3)","['AD', -0.006318153330126133]"
3250,"(0, 4)","['AD', 0.49055694037947417]"
3250,"(1, 0)","['AD', 0.13416505258086353]"
3250,"(1, 1)","['AD', 0.05683022862344711]"
3250,"(1, 2)","['AL', -0.12051193986434557]"
3250,"(1, 3)","['AD', 0.27487962522841064]"
3250,"(1, 4)","['AD', 1.0865282871497792]"
3250,"(2, 0)","['AD', 0.20486378539369013]"
3250,"(2, 1)","['AD', 0.23815547220900912]"
3250,"(2, 3)","['AD', 0.40013154121038724]"
3250,"(2, 4)","['AD', 0.9767872273182993]"
3250,"(3, 0)","['AD', 0.25026748993551245]"
3250,"(3, 1)","['AD', 0.2794221645285978]"
3250,"(3, 3)","['AD', 1.045186833059125]"
3250,"(3, 4)","['AD', 2.046029013862364]"
3250,"(4, 0)","['AR', 0.2664978827075862]"
