Outer Key,Inner Key (Tuple),Value
2250,"(2, 1)","['AD', 0.30943185136554974]"
2250,"(2, 3)","['AD', 0.9427714148133945]"
2250,"(2, 4)","['AL', 1.1123088046876322]"
2250,"(3, 0)","['AD', 0.29853895367216304]"
2250,"(3, 1)","['AD', 0.40279175294298086]"
2250,"(3, 3)","['AL', 1.6302866445809954]"
2250,"(3, 4)","['AL', 2.1611994542856]"
2250,"(4, 0)","['AR', 0.2996760913456738]"
2250,"(4, 1)","['AR', 0.8010981885630623]"
2250,"(4, 2)","['AU', 1.6719308518372689]"
2250,"(4, 3)","['AU', 2.1109463406249285]"
2500,"(0, 0)","['AD', -0.11345683288551212]"
2500,"(0, 1)","['AL', -0.14114648640058325]"
2500,"(0, 2)","['AD', -0.2790482437415841]"
2500,"(0, 3)","['AD', -0.13067391358177227]"
2500,"(0, 4)","['AD', 0.062384307192996785]"
2500,"(1, 0)","['AD', 0.04185268904296873]"
2500,"(1, 1)","['AD', 0.0535937859720837]"
2500,"(1, 2)","['AL', -0.22655513850949605]"
2500,"(1, 3)","['AD', 0.23138543365773423]"
2500,"(1, 4)","['AD', 0.2716933940055699]"
2500,"(2, 0)","['AD', 0.2116687853854891]"
2500,"(2, 1)","['AD', 0.3129048532526027]"
2500,"(2, 3)","['AD', 0.9448178991502886]"
2500,"(2, 4)","['AL', 1.1089729608319807]"
2500,"(3, 0)","['AD', 0.3010986386812006]"
2500,"(3, 1)","['AD', 0.40437975009775995]"
2500,"(3, 3)","['AL', 1.6319264189294034]"
2500,"(3, 4)","['AL', 2.193653882393021]"
2500,"(4, 0)","['AR', 0.30124506949041935]"
2500,"(4, 1)","['AR', 0.8022124944568998]"
2500,"(4, 2)","['AU', 1.6717271202381152]"
2500,"(4, 3)","['AU', 2.11830823395134]"
2750,"(0, 0)","['AD', -0.12148608961900376]"
2750,"(0, 1)","['AL', -0.14022822433215948]"
2750,"(0, 2)","['AD', -0.2983741988493442]"
2750,"(0, 3)","['AD', -0.1304603269839296]"
2750,"(0, 4)","['AD', 0.07515533284221723]"
2750,"(1, 0)","['AD', 0.04535127482654899]"
2750,"(1, 1)","['AD', 0.05638221860585042]"
2750,"(1, 2)","['AL', -0.22782019156052793]"
2750,"(1, 3)","['AD', 0.2360140140217291]"
2750,"(1, 4)","['AD', 0.27167587408796445]"
2750,"(2, 0)","['AD', 0.21334360395671173]"
2750,"(2, 1)","['AD', 0.31498033859765195]"
2750,"(2, 3)","['AD', 0.9494662991655911]"
2750,"(2, 4)","['AL', 1.1126366785157633]"
2750,"(3, 0)","['AD', 0.3031426807144851]"
2750,"(3, 1)","['AD', 0.40663124956170393]"
2750,"(3, 3)","['AL', 1.630648482234197]"
2750,"(3, 4)","['AL', 2.2104692006727356]"
2750,"(4, 0)","['AR', 0.3027891248830217]"
2750,"(4, 1)","['AR', 0.8029758064397776]"
2750,"(4, 2)","['AU', 1.6722432126431364]"
2750,"(4, 3)","['AU', 2.123375412913701]"
3000,"(0, 0)","['AD', -0.12668539642188145]"
3000,"(0, 1)","['AL', -0.13688471364121296]"
3000,"(0, 2)","['AD', -0.3071590931077232]"
3000,"(0, 3)","['AD', -0.12926598818991614]"
3000,"(0, 4)","['AD', 0.08502595106138626]"
3000,"(1, 0)","['AD', 0.04792070987999454]"
3000,"(1, 1)","['AD', 0.05898391042077621]"
3000,"(1, 2)","['AL', -0.23065719888327785]"
3000,"(1, 3)","['AD', 0.2394906723198972]"
3000,"(1, 4)","['AD', 0.2745510343076025]"
3000,"(2, 0)","['AD', 0.21665738195470535]"
3000,"(2, 1)","['AD', 0.31724835874744284]"
3000,"(2, 3)","['AD', 0.9525317855339203]"
3000,"(2, 4)","['AL', 1.11773320924475]"
3000,"(3, 0)","['AD', 0.3056438112666768]"
3000,"(3, 1)","['AD', 0.40768474774309965]"
3000,"(3, 3)","['AL', 1.631409145686987]"
3000,"(3, 4)","['AL', 2.2360702124339946]"
3000,"(4, 0)","['AR', 0.304128416152914]"
3000,"(4, 1)","['AR', 0.8039888634022839]"
3000,"(4, 2)","['AU', 1.6721890909344337]"
3000,"(4, 3)","['AU', 2.12700291204997]"
3250,"(0, 0)","['AD', -0.1315530717036405]"
3250,"(0, 1)","['AL', -0.1346756992673091]"
3250,"(0, 2)","['AD', -0.3227027728292686]"
3250,"(0, 3)","['AD', -0.12552905441640305]"
3250,"(0, 4)","['AD', 0.09467520161569769]"
3250,"(1, 0)","['AD', 0.04973412392100098]"
3250,"(1, 1)","['AD', 0.06212174486403152]"
3250,"(1, 2)","['AL', -0.2253878306684651]"
3250,"(1, 3)","['AD', 0.2476437930910447]"
3250,"(1, 4)","['AD', 0.2814655082913282]"
3250,"(2, 0)","['AD', 0.2190092509532808]"
3250,"(2, 1)","['AD', 0.31942238195746886]"
3250,"(2, 3)","['AD', 0.9544866817093455]"
3250,"(2, 4)","['AL', 1.1179747982066675]"
3250,"(3, 0)","['AD', 0.3078751377058176]"
3250,"(3, 1)","['AD', 0.41090304847087533]"
3250,"(3, 3)","['AL', 1.6326341092335392]"
3250,"(3, 4)","['AL', 2.250848788385902]"
3250,"(4, 0)","['AR', 0.3053664616982419]"
3250,"(4, 1)","['AR', 0.8058595167455254]"
3250,"(4, 2)","['AU', 1.671211119226849]"
3250,"(4, 3)","['AU', 2.1271774295962187]"
3500,"(0, 0)","['AD', -0.13431770983006713]"
3500,"(0, 1)","['AL', -0.13568378535100623]"
3500,"(0, 2)","['AD', -0.3357889390705802]"
3500,"(0, 3)","['AD', -0.11681517401610593]"
3500,"(0, 4)","['AD', 0.10377624831911005]"
3500,"(1, 0)","['AD', 0.05530694221522974]"
3500,"(1, 1)","['AD', 0.06449437255642593]"
3500,"(1, 2)","['AL', -0.22675254337497958]"
3500,"(1, 3)","['AD', 0.25402887203267793]"
3500,"(1, 4)","['AD', 0.28323365365443504]"
3500,"(2, 0)","['AD', 0.2217931530032714]"
3500,"(2, 1)","['AD', 0.3222611762887183]"
3500,"(2, 3)","['AD', 0.9553774285384021]"
3500,"(2, 4)","['AL', 1.117773897539436]"
3500,"(3, 0)","['AD', 0.3103663477790468]"
3500,"(3, 1)","['AD', 0.411883278587724]"
3500,"(3, 3)","['AL', 1.6345704048755774]"
3500,"(3, 4)","['AL', 2.2598975859363213]"
3500,"(4, 0)","['AR', 0.3068660324156366]"
3500,"(4, 1)","['AR', 0.8076172417338242]"
3500,"(4, 2)","['AU', 1.6709682253452465]"
3500,"(4, 3)","['AU', 2.1319657431994665]"
3750,"(0, 0)","['AD', -0.1368653892142339]"
3750,"(0, 1)","['AL', -0.1310343256082287]"
3750,"(0, 2)","['AD', -0.34826189933242857]"
3750,"(0, 3)","['AD', -0.11432512818062723]"
3750,"(0, 4)","['AD', 0.10810078288622917]"
3750,"(1, 0)","['AD', 0.05836176827393308]"
3750,"(1, 1)","['AD', 0.0669814134385452]"
3750,"(1, 2)","['AL', -0.23057612478382827]"
3750,"(1, 3)","['AD', 0.2548593250990078]"
3750,"(1, 4)","['AD', 0.29049004859572414]"
3750,"(2, 0)","['AD', 0.22371405893678892]"
3750,"(2, 1)","['AD', 0.3248474358598993]"
3750,"(2, 3)","['AD', 0.9565072584222525]"
3750,"(2, 4)","['AL', 1.1200950749967395]"
3750,"(3, 0)","['AD', 0.3122181709023019]"
3750,"(3, 1)","['AD', 0.4142992057394746]"
3750,"(3, 3)","['AL', 1.630416946164346]"
3750,"(3, 4)","['AL', 2.2696172637585925]"
3750,"(4, 0)","['AR', 0.30912375912618095]"
3750,"(4, 1)","['AR', 0.8094275066030843]"
3750,"(4, 2)","['AU', 1.6728930348881608]"
3750,"(4, 3)","['AU', 2.13306067363864]"
4000,"(0, 0)","['AD', -0.13841303334979785]"
4000,"(0, 1)","['AL', -0.12627275248922346]"
4000,"(0, 2)","['AD', -0.3718920709605732]"
4000,"(0, 3)","['AD', -0.10881792121112592]"
4000,"(0, 4)","['AD', 0.11056217460229273]"
4000,"(1, 0)","['AD', 0.061204947042733666]"
4000,"(1, 1)","['AD', 0.07031927848618633]"
4000,"(1, 2)","['AL', -0.2328133764081429]"
4000,"(1, 3)","['AD', 0.2589624752622207]"
4000,"(1, 4)","['AD', 0.2953618929586287]"
4000,"(2, 0)","['AD', 0.22782684895516236]"
4000,"(2, 1)","['AD', 0.3263557674080521]"
4000,"(2, 3)","['AD', 0.9592594334333001]"
