Outer Key,Inner Key (Tuple),Value
2000,"(1, 1)","['AD', 4.050993793119888]"
2000,"(1, 2)","['AL', 2.904310333366736]"
2000,"(1, 3)","['AD', 4.973536020791224]"
2000,"(1, 4)","['AD', 4.657928263848183]"
2000,"(2, 0)","['AR', 3.9560491204362447]"
2000,"(2, 1)","['AD', 4.497675433800913]"
2000,"(2, 3)","['AD', 5.426328591908308]"
2000,"(2, 4)","['AL', 4.924255641788858]"
2000,"(3, 0)","['AD', 3.4392497093062016]"
2000,"(3, 1)","['AD', 4.754607559261185]"
2000,"(3, 3)","['AD', 5.7500326627056815]"
2000,"(3, 4)","['AL', 4.747949990755418]"
2000,"(4, 0)","['AR', 4.823925029963858]"
2000,"(4, 1)","['AR', 5.1972685183340275]"
2000,"(4, 2)","['AR', 4.912228348880488]"
2000,"(4, 3)","['AD', 5.7472924081450145]"
2250,"(0, 0)","['AD', 1.9959456614144997]"
2250,"(0, 1)","['AD', 2.536832414633406]"
2250,"(0, 2)","['AD', 1.0618086394128163]"
2250,"(0, 3)","['AD', 3.3203268909608368]"
2250,"(0, 4)","['AD', 3.753772800342582]"
2250,"(1, 0)","['AD', 3.596371263893412]"
2250,"(1, 1)","['AD', 4.056633106653735]"
2250,"(1, 2)","['AL', 2.891262174377517]"
2250,"(1, 3)","['AD', 4.979418975360822]"
2250,"(1, 4)","['AD', 4.666117332238111]"
2250,"(2, 0)","['AR', 3.962685981704439]"
2250,"(2, 1)","['AD', 4.500111125068586]"
2250,"(2, 3)","['AD', 5.425129256257532]"
2250,"(2, 4)","['AL', 4.925006309424643]"
2250,"(3, 0)","['AD', 3.5036578401204412]"
2250,"(3, 1)","['AD', 4.756167766621008]"
2250,"(3, 3)","['AD', 5.7529060946158745]"
2250,"(3, 4)","['AL', 4.795227770957617]"
2250,"(4, 0)","['AR', 4.84382438155014]"
2250,"(4, 1)","['AR', 5.198575689781564]"
2250,"(4, 2)","['AR', 4.912998806824277]"
2250,"(4, 3)","['AD', 5.747799206231619]"
2500,"(0, 0)","['AD', 2.1506497462637317]"
2500,"(0, 1)","['AD', 2.5920210770729035]"
2500,"(0, 2)","['AD', 1.111887201863428]"
2500,"(0, 3)","['AD', 3.3813417971505335]"
2500,"(0, 4)","['AD', 3.809265076539866]"
2500,"(1, 0)","['AD', 3.6077997719032897]"
2500,"(1, 1)","['AD', 4.060640568134678]"
2500,"(1, 2)","['AL', 2.8946274291388963]"
