Outer Key,Inner Key (Tuple),Value
3000,"(1, 1)","['AD', 0.0318812752470826]"
3000,"(1, 2)","['AL', -0.10261846235538671]"
3000,"(1, 3)","['AD', 0.3722931364072917]"
3000,"(1, 4)","['AD', 0.9196428194344972]"
3000,"(2, 0)","['AD', 0.1520788979137959]"
3000,"(2, 1)","['AD', 0.1774840260771384]"
3000,"(2, 3)","['AD', 0.5253993350958459]"
3000,"(2, 4)","['AD', 0.8642686943803252]"
3000,"(3, 0)","['AD', 0.18478330856229325]"
3000,"(3, 1)","['AD', 0.21240939050142604]"
3000,"(3, 3)","['AD', 1.84347657670874]"
3000,"(3, 4)","['AD', 1.7622678701970094]"
3000,"(4, 0)","['AR', 0.20763224948711106]"
3000,"(4, 1)","['AR', 0.2277347359426574]"
3000,"(4, 2)","['AD', 1.3754120010851492]"
3000,"(4, 3)","['AU', 2.29540037977828]"
3250,"(0, 0)","['AD', 0.0053504054969704335]"
3250,"(0, 1)","['AL', -0.0589793703994424]"
3250,"(0, 2)","['AD', -0.11967927520129507]"
3250,"(0, 3)","['AD', 0.08411998089923393]"
3250,"(0, 4)","['AD', 0.42834846627343487]"
3250,"(1, 0)","['AD', 0.09583229558449186]"
3250,"(1, 1)","['AD', 0.03377746128187859]"
3250,"(1, 2)","['AL', -0.1022085859086405]"
3250,"(1, 3)","['AD', 0.3799472405483486]"
3250,"(1, 4)","['AD', 0.9353510343377466]"
3250,"(2, 0)","['AD', 0.1536997311059375]"
3250,"(2, 1)","['AD', 0.17883330689201965]"
3250,"(2, 3)","['AD', 0.5302424541155933]"
3250,"(2, 4)","['AD', 0.8727515695755919]"
3250,"(3, 0)","['AD', 0.18605302856632672]"
3250,"(3, 1)","['AD', 0.21388864034979285]"
3250,"(3, 3)","['AD', 1.8504304241732]"
3250,"(3, 4)","['AD', 1.7724795871874666]"
3250,"(4, 0)","['AR', 0.20889652032148526]"
3250,"(4, 1)","['AR', 0.22832181726833056]"
