Outer Key,Inner Key (Tuple),Value
4250,"(0, 2)","['AD', 6.2640692913666856]"
4250,"(0, 3)","['AD', 7.856415988531524]"
4250,"(0, 4)","['AD', 8.180187683000057]"
4250,"(1, 0)","['AD', 7.108008322131527]"
4250,"(1, 1)","['AL', 7.042216584628823]"
4250,"(1, 2)","['AR', 7.808401784153034]"
4250,"(1, 3)","['AD', 8.975439091455886]"
4250,"(1, 4)","['AL', 8.523862930346729]"
4250,"(2, 0)","['AD', 8.163312709444101]"
4250,"(2, 1)","['AD', 8.283601802179302]"
4250,"(2, 3)","['AD', 9.407670009009095]"
4250,"(2, 4)","['AD', 8.741234588785304]"
4250,"(3, 0)","['AD', 8.596659227626734]"
4250,"(3, 1)","['AD', 8.875870235819539]"
4250,"(3, 3)","['AD', 9.548642899440612]"
4250,"(3, 4)","['AL', 9.24097915260585]"
4250,"(4, 0)","['AR', 9.000905704844772]"
4250,"(4, 1)","['AR', 9.36624179164152]"
4250,"(4, 2)","['AR', 9.625625387446984]"
4250,"(4, 3)","['AR', 9.740722101663533]"
4500,"(0, 0)","['AD', 1.621915643032952]"
4500,"(0, 1)","['AL', 6.603614971192274]"
4500,"(0, 2)","['AD', 6.315431802193759]"
4500,"(0, 3)","['AD', 7.9064121031097265]"
4500,"(0, 4)","['AD', 8.195330411948513]"
4500,"(1, 0)","['AD', 7.125389395153114]"
4500,"(1, 1)","['AL', 7.084430656131226]"
4500,"(1, 2)","['AR', 7.823779624714043]"
4500,"(1, 3)","['AD', 8.97798989695067]"
4500,"(1, 4)","['AL', 8.528551979884098]"
4500,"(2, 0)","['AD', 8.169516086167887]"
4500,"(2, 1)","['AD', 8.320851335853101]"
4500,"(2, 3)","['AD', 9.409630424870517]"
4500,"(2, 4)","['AD', 8.764866226200198]"
4500,"(3, 0)","['AD', 8.600702802219882]"
4500,"(3, 1)","['AD', 8.885628346024394]"
4500,"(3, 3)","['AD', 9.55000709941041]"
4500,"(3, 4)","['AL', 9.246859149963893]"
4500,"(4, 0)","['AR', 9.0026045566435]"
4500,"(4, 1)","['AR', 9.366944456216611]"
4500,"(4, 2)","['AR', 9.626647694178562]"
4500,"(4, 3)","['AR', 9.741043515351079]"
4750,"(0, 0)","['AD', 1.9149835703716467]"
4750,"(0, 1)","['AL', 6.6555425954809495]"
4750,"(0, 2)","['AD', 6.306968495964518]"
4750,"(0, 3)","['AD', 7.943086293072142]"
4750,"(0, 4)","['AD', 8.22671262409029]"
4750,"(1, 0)","['AD', 7.142131527579663]"
4750,"(1, 1)","['AL', 7.120228797218147]"
4750,"(1, 2)","['AR', 7.832760621954125]"
4750,"(1, 3)","['AD', 8.9810108348346]"
4750,"(1, 4)","['AL', 8.53734044373947]"
4750,"(2, 0)","['AD', 8.175726435210864]"
4750,"(2, 1)","['AD', 8.360100131674246]"
4750,"(2, 3)","['AD', 9.41116838020597]"
4750,"(2, 4)","['AD', 8.789778174458963]"
4750,"(3, 0)","['AD', 8.604527754520618]"
4750,"(3, 1)","['AD', 8.893923383956617]"
4750,"(3, 3)","['AD', 9.550887307540352]"
4750,"(3, 4)","['AL', 9.253522694454093]"
4750,"(4, 0)","['AR', 9.005278657212273]"
4750,"(4, 1)","['AR', 9.368353176555269]"
4750,"(4, 2)","['AR', 9.62728727218731]"
4750,"(4, 3)","['AR', 9.741200603132144]"
5000,"(0, 0)","['AD', 2.175955027503563]"
5000,"(0, 1)","['AL', 6.71587599879174]"
5000,"(0, 2)","['AD', 6.316444144292533]"
5000,"(0, 3)","['AD', 7.9826647386931535]"
5000,"(0, 4)","['AD', 8.240442794988073]"
5000,"(1, 0)","['AD', 7.1578979637443485]"
5000,"(1, 1)","['AL', 7.168473862195042]"
5000,"(1, 2)","['AR', 7.835972062573064]"
5000,"(1, 3)","['AD', 8.982082485989126]"
5000,"(1, 4)","['AL', 8.539640958869958]"
5000,"(2, 0)","['AD', 8.182065474034214]"
5000,"(2, 1)","['AD', 8.38718847371873]"
5000,"(2, 3)","['AD', 9.412534674249935]"
5000,"(2, 4)","['AD', 8.808392375974648]"
5000,"(3, 0)","['AD', 8.607833881940062]"
5000,"(3, 1)","['AD', 8.903620726992962]"
5000,"(3, 3)","['AD', 9.551680529680358]"
5000,"(3, 4)","['AL', 9.260131441515178]"
5000,"(4, 0)","['AR', 9.008375878421115]"
5000,"(4, 1)","['AR', 9.36979151838748]"
5000,"(4, 2)","['AR', 9.627951860726844]"
5000,"(4, 3)","['AR', 9.741469035700147]"
5250,"(0, 0)","['AD', 2.435710886845332]"
5250,"(0, 1)","['AL', 6.771411727896233]"
5250,"(0, 2)","['AD', 6.353244797515922]"
5250,"(0, 3)","['AD', 8.011163108472724]"
5250,"(0, 4)","['AD', 8.263637979226157]"
5250,"(1, 0)","['AD', 7.174724529664646]"
5250,"(1, 1)","['AL', 7.200508150060054]"
5250,"(1, 2)","['AR', 7.842723067061577]"
5250,"(1, 3)","['AD', 8.985028970215106]"
5250,"(1, 4)","['AL', 8.550131410010042]"
5250,"(2, 0)","['AD', 8.188013323918812]"
5250,"(2, 1)","['AD', 8.412723982493324]"
5250,"(2, 3)","['AD', 9.413805762910279]"
5250,"(2, 4)","['AD', 8.822655226001151]"
5250,"(3, 0)","['AD', 8.61242754021816]"
5250,"(3, 1)","['AD', 8.912362744546414]"
5250,"(3, 3)","['AD', 9.552969037527008]"
5250,"(3, 4)","['AL', 9.264946969291376]"
5250,"(4, 0)","['AR', 9.011035692185672]"
5250,"(4, 1)","['AR', 9.370821173168105]"
5250,"(4, 2)","['AR', 9.628890315955683]"
5250,"(4, 3)","['AR', 9.7417576266176]"
5500,"(0, 0)","['AD', 2.6894453846452713]"
5500,"(0, 1)","['AL', 6.803232711853577]"
5500,"(0, 2)","['AD', 6.390829139610283]"
5500,"(0, 3)","['AD', 8.028985803607224]"
5500,"(0, 4)","['AD', 8.259338686490812]"
5500,"(1, 0)","['AD', 7.1913018900137695]"
5500,"(1, 1)","['AL', 7.243374133919343]"
5500,"(1, 2)","['AR', 7.843917441105559]"
5500,"(1, 3)","['AD', 8.986295151778286]"
5500,"(1, 4)","['AL', 8.554873034551989]"
5500,"(2, 0)","['AD', 8.194260749832775]"
5500,"(2, 1)","['AD', 8.447866285484071]"
5500,"(2, 3)","['AD', 9.415568367168927]"
5500,"(2, 4)","['AD', 8.843381064478248]"
5500,"(3, 0)","['AD', 8.617181682012525]"
5500,"(3, 1)","['AD', 8.920240399610384]"
5500,"(3, 3)","['AD', 9.553863067400952]"
5500,"(3, 4)","['AL', 9.270040416774714]"
5500,"(4, 0)","['AR', 9.01297658940598]"
5500,"(4, 1)","['AR', 9.37228949149526]"
5500,"(4, 2)","['AR', 9.629825204347798]"
5500,"(4, 3)","['AR', 9.742144075581795]"
5750,"(0, 0)","['AD', 2.908250878022786]"
5750,"(0, 1)","['AL', 6.86032026787059]"
5750,"(0, 2)","['AD', 6.433898136681333]"
5750,"(0, 3)","['AD', 8.060963435421579]"
5750,"(0, 4)","['AD', 8.287494154854746]"
5750,"(1, 0)","['AD', 7.2074656990523245]"
5750,"(1, 1)","['AL', 7.2790278776334345]"
5750,"(1, 2)","['AR', 7.850375188286924]"
5750,"(1, 3)","['AD', 8.990100051368694]"
5750,"(1, 4)","['AL', 8.563004429336766]"
5750,"(2, 0)","['AD', 8.201372512094563]"
5750,"(2, 1)","['AD', 8.469948039221828]"
5750,"(2, 3)","['AD', 9.416610236211435]"
5750,"(2, 4)","['AD', 8.855558066711529]"
5750,"(3, 0)","['AD', 8.620955173184738]"
5750,"(3, 1)","['AD', 8.927382268160404]"
5750,"(3, 3)","['AD', 9.554726138705895]"
5750,"(3, 4)","['AL', 9.276468944905476]"
5750,"(4, 0)","['AR', 9.015888383961956]"
5750,"(4, 1)","['AR', 9.373677916407505]"
5750,"(4, 2)","['AR', 9.63057363596647]"
5750,"(4, 3)","['AR', 9.742529369664652]"
6000,"(0, 0)","['AD', 3.1224581252672015]"
6000,"(0, 1)","['AL', 6.896101424614159]"
6000,"(0, 2)","['AD', 6.476694713248291]"
6000,"(0, 3)","['AD', 8.077442192704504]"
6000,"(0, 4)","['AD', 8.316444607507979]"
6000,"(1, 0)","['AD', 7.225272534999882]"
6000,"(1, 1)","['AL', 7.316323530518819]"
6000,"(1, 2)","['AR', 7.863684910223211]"
6000,"(1, 3)","['AD', 8.991667079636791]"
6000,"(1, 4)","['AL', 8.572062842678825]"
6000,"(2, 0)","['AD', 8.206942875295683]"
6000,"(2, 1)","['AD', 8.498551008860352]"
